time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.442501531489,-0.0403379050245,12.2619364316,6.25804343271,0.151089649931,0.0,-1.11776872654,-0.0838230555484,3.11321859161,-0.0953308220882,0.0786626726348,0.0,465.7910366577301,466.2029714553106,465.80805065958145,465.69428690430635
1.3800000000000008,-0.512537641483,-0.0458724704778,12.450345704,6.2520521448,0.155639281338,0.0,-1.21719829688,-0.101210192168,3.16680140106,-0.110919420647,0.0694529825971,0.0,435.33322145714476,434.5665312063602,435.14089090627067,433.82491059000523
1.4400000000000008,-0.588549722111,-0.052552176645,12.6414472214,6.24540163551,0.159649402764,0.0,-1.3169147133,-0.122055053298,3.20300574559,-0.110687211641,0.0610087297965,0.0,429.4851836634976,428.7718503345705,430.21212200522757,430.2204637891257
1.5000000000000009,-0.670740896392,-0.060634418689,12.8354286113,6.23819458642,0.163683239024,0.0,-1.42315116784,-0.147989384884,3.26271415667,-0.15623533536,0.0774234991913,0.0,437.1990819127488,438.568035066783,439.76916965679777,435.9649549869145
1.560000000000001,-0.759574764975,-0.0704738029452,13.0340630832,6.22855642587,0.168057601781,0.0,-1.53840656572,-0.180930070191,3.3579494973,-0.171320076449,0.0618577430534,0.0,451.4372462370425,450.18340923461653,449.7326754398665,448.484660529186
1.620000000000001,-0.856226960971,-0.0827574080546,13.243135154,6.21768313855,0.1713905087,0.0,-1.68366125851,-0.22975492969,3.61008086071,-0.224817024311,0.0383182783088,0.0,498.73858468199245,497.0179285808289,499.933677417116,495.9893820585805
1.680000000000001,-0.961089955207,-0.0980294850364,13.463914105,6.20421170017,0.173457124543,0.0,-1.81195260803,-0.280724274,3.74851651435,-0.223945311094,0.0252792216918,0.0,467.282296260619,466.26510126428263,466.2681697970398,466.2888530407929
1.740000000000001,-1.07333202567,-0.116481721909,13.6908737438,6.19087116998,0.17473883946,0.0,-1.92957567263,-0.335622437084,3.81634053122,-0.219319998401,0.0120752442656,0.0,446.0334809589922,444.95374794383537,446.3020917211697,446.6307218530543
1.8000000000000012,-1.19286295985,-0.138595918537,13.9229975061,6.17765384833,0.175532007766,0.0,-2.05483460936,-0.402823336311,3.92049695875,-0.222296188379,0.0154149313531,0.0,458.15882884011637,458.4241773854621,458.70819430691625,458.4253445539185
1.8600000000000012,-1.32033864053,-0.165260047597,14.1635855358,6.16479708379,0.176046518584,0.0,-2.19436067422,-0.487375964496,4.09814515918,-0.201778821641,-0.010856578547,0.0,483.07645811160376,481.09114825409756,481.28103543240206,482.7897117626394
1.9200000000000013,-1.45549634356,-0.196810102683,14.4108516743,6.15243140209,0.175350404286,0.0,-2.31084495173,-0.565405885311,4.14363810286,-0.216520118176,-0.0131358339799,0.0,443.3540669364391,443.16686293773574,443.677004649225,442.4227095235959
1.9800000000000013,-1.59772760089,-0.233344207081,14.6612948923,6.13945369953,0.174356594004,0.0,-2.43011682706,-0.653598872832,4.2039518296,-0.215849460483,-0.0244933609424,0.0,448.6874739094744,447.7644364641764,449.4842143430906,449.49292209556495
2.0400000000000014,-1.74716445069,-0.275469592887,14.9156425473,6.12662920726,0.173060865541,0.0,-2.55097825567,-0.751779765943,4.27372504287,-0.209834466087,-0.0163525184386,0.0,452.4709015559856,453.12588375295184,452.95401052030564,453.3933968082506
2.1000000000000014,-1.90344406781,-0.323375927393,15.1718775311,6.11365135027,0.172275232026,0.0,-2.65832380609,-0.846180260125,4.26715673323,-0.23410125081,-0.00726499675594,0.0,429.20283450464717,429.97361321528723,430.2353767791261,428.12659176916924
2.1600000000000015,-2.06644049172,-0.377445214949,15.4292240975,6.1003835658,0.171629271753,0.0,-2.77486168318,-0.957343475397,4.31050256685,-0.203189016948,-0.0188951487931,0.0,447.455808280836,446.50800764084204,444.793564173788,447.26889354645385
2.2200000000000015,-2.23684757017,-0.438873084482,15.6914898494,6.08819714327,0.170759343411,0.0,-2.90523588951,-1.09140897265,4.43077492145,-0.202943873813,-0.00690452693157,0.0,470.70283834180196,471.6300696681541,472.62521241074853,472.6063357971215
2.2800000000000016,-2.41467891026,-0.508149228162,15.9586418119,6.07613132113,0.171214885365,0.0,-3.0225061523,-1.21885529858,4.47366540393,-0.197643486663,0.0270048959199,0.0,447.60096579545956,450.3524893363,449.901061019001,450.2909832928477
2.3400000000000016,-2.59978363281,-0.585545203177,16.2294701057,6.06403058992,0.173211913703,0.0,-3.14781608739,-1.3620670052,4.55305794372,-0.211284761196,0.0435565186701,0.0,461.86580697526466,463.16992197657123,463.20336390748037,462.09082993768425
2.4000000000000017,-2.79258098785,-0.671920106801,16.5056252276,6.05108131519,0.17551282245,0.0,-3.27897718927,-1.51823098858,4.65103873296,-0.226909563681,0.0250951104162,0.0,470.59530469062565,469.16451271725913,471.4147016713442,470.1621227346325
2.4600000000000017,-2.99272819297,-0.767172792119,16.7843985068,6.03766494015,0.176756388741,0.0,-3.39277086129,-1.65796239176,4.64084945548,-0.217715695076,0.0101202346705,0.0,438.01777921489224,436.7704355268946,437.8721104181601,438.5859860770218
2.520000000000002,-3.19974383615,-0.871043827923,17.0625055508,6.02452111851,0.177235874587,0.0,-3.50785822999,-1.80547244185,4.62882873744,-0.22190042869,0.00335197570515,0.0,439.3185536340754,438.7567848280977,438.04229082794046,437.6457810202137
2.580000000000002,-3.41399416479,-0.984428264531,17.3414453735,6.01117099724,0.177801296994,0.0,-3.63387200368,-1.97512325146,4.6682845676,-0.223730819405,0.0194167257997,0.0,456.36447632756045,457.6450667110588,456.42292853083205,456.22913631889605
2.640000000000002,-3.63637780679,-1.1090536084,17.6255453995,5.99810927472,0.178831518662,0.0,-3.77895663527,-2.18018847928,4.80024354498,-0.207767682634,0.0122498438422,0.0,488.0296580875771,487.49423902724857,486.85260828237995,488.0031693833986
2.700000000000002,-3.86739424661,-1.2460822182,17.9168546181,5.98556028719,0.179668294038,0.0,-3.92161124888,-2.38845659177,4.90867164783,-0.212062677342,0.0171397428862,0.0,482.8113085207127,483.18002947351414,484.03390893737725,483.671333472911
2.760000000000002,-4.10565672312,-1.39366894723,18.2074491168,5.97253972795,0.181464796172,0.0,-4.02073867373,-2.53206816645,4.77772141462,-0.229380376407,0.0477395490262,0.0,405.275747795293,408.01782991351996,406.67536079325197,405.0688364877715
2.820000000000002,-4.3510144989,-1.55188978982,18.4957753439,5.95913307927,0.184275213841,0.0,-4.15809560984,-2.74300858226,4.83184454894,-0.213652911165,0.0449788636437,0.0,469.1763935771569,468.96314664359846,470.3184962984131,471.48857188629756
2.880000000000002,-4.60437744117,-1.72248418723,18.7856452981,5.9467073285,0.186954522333,0.0,-4.28759401383,-2.94440832041,4.82948440249,-0.196464037162,0.0439999090097,0.0,454.3945483986564,454.31713906547594,453.8224310036623,455.1588812952288
2.940000000000002,-4.8665804798,-1.90712787358,19.0802355968,5.93571229425,0.189385622489,0.0,-4.45263380159,-3.21114428857,4.98816747488,-0.165069631462,0.0324444055298,0.0,507.9209698410864,507.0920333343149,505.99224586018045,508.218836879326
